0,1,2,3,Category,Epoch
0.28266555,0.31577346,0.14502524,0.25653574,Random,6
0.22921276,0.31349924,0.17984387,0.2774441,Satellite,6
0.2740834,0.31011856,0.12935235,0.28644565,Sketch,6
0.32787293,0.1843689,0.14590096,0.34185725,Social,6
0.32270548,0.21509284,0.122109674,0.340092,Action,7
0.31154627,0.2366411,0.12751669,0.32429594,Affective,7
0.26290312,0.34228435,0.13769321,0.25711933,Art,7
0.25220585,0.31884545,0.13395171,0.29499698,BlackWhite,7
0.28523427,0.2630909,0.13127743,0.3203974,Cartoon,7
0.23443772,0.34480485,0.13008603,0.29067135,Fractal,7
0.26620752,0.29752544,0.1421176,0.2941494,Indoor,7
0.23921366,0.37651318,0.14327033,0.24100289,Inverted,7
0.2762462,0.32320222,0.150145,0.25040653,Jumbled,7
0.25472358,0.3564655,0.13829082,0.25052008,LineDrawing,7
0.20330194,0.45193902,0.13982181,0.20493722,LowResolution,7
0.22303542,0.40322605,0.13915084,0.23458771,Noisy,7
0.29097593,0.3014792,0.13385132,0.27369362,Object,7
0.24510486,0.3270915,0.13485551,0.29294813,OutdoorManMade,7
0.25625685,0.3348324,0.14231004,0.26660067,OutdoorNatural,7
0.20355776,0.39021024,0.13371551,0.27251646,Pattern,7
0.28355408,0.33041716,0.13324386,0.25278494,Random,7
0.2216519,0.33273947,0.16748333,0.27812532,Satellite,7
0.2729953,0.31677115,0.11633583,0.29389772,Sketch,7
0.34303963,0.17193097,0.13145652,0.35357288,Social,7
0.33081278,0.20724909,0.110753775,0.35118434,Action,8
0.3180832,0.22990793,0.1162315,0.3357774,Affective,8
0.263382,0.3527309,0.12609409,0.25779298,Art,8
0.24940541,0.32893315,0.12297831,0.29868314,BlackWhite,8
0.28991064,0.26401713,0.11976393,0.32630828,Cartoon,8
0.22973803,0.35961056,0.119663484,0.2909879,Fractal,8
0.27168486,0.30047935,0.12960464,0.2982311,Indoor,8
0.23296703,0.40035838,0.13244838,0.23422629,Inverted,8
0.2772838,0.33283907,0.13933514,0.25054207,Jumbled,8
0.25101084,0.37297833,0.12696265,0.24904819,LineDrawing,8
0.19072253,0.48756838,0.12711334,0.19459571,LowResolution,8
0.21855481,0.42703557,0.12786694,0.22654262,Noisy,8
0.29917344,0.30529502,0.12252633,0.2730052,Object,8
0.2409696,0.33699223,0.12392674,0.29811138,OutdoorManMade,8
0.2566211,0.34399235,0.13191299,0.26747355,OutdoorNatural,8
0.19694078,0.40688094,0.123445824,0.27273244,Pattern,8
0.28843832,0.3411053,0.12210261,0.24835372,Random,8
0.21528101,0.35243505,0.15459314,0.2776908,Satellite,8
0.2749183,0.32021806,0.10568462,0.29917905,Sketch,8
0.35178077,0.15924315,0.1192206,0.36975548,Social,8
0.34129226,0.1953414,0.10071978,0.36264655,Action,9
0.32416052,0.2241567,0.105347045,0.3463358,Affective,9
0.26522386,0.36648107,0.1163263,0.25196874,Art,9
0.2456447,0.34009632,0.11269727,0.30156165,BlackWhite,9
0.29095826,0.26694638,0.10960852,0.33248684,Cartoon,9
0.2228916,0.381438,0.109271176,0.28639928,Fractal,9
0.27281645,0.3090721,0.11954841,0.29856303,Indoor,9
0.22225106,0.42611745,0.1221286,0.22950284,Inverted,9
0.2805987,0.3439906,0.12874088,0.24666977,Jumbled,9
0.24949096,0.38144636,0.11654814,0.25251457,LineDrawing,9
0.17709814,0.5237422,0.116270036,0.18288961,LowResolution,9
0.20971705,0.45298,0.11764625,0.21965663,Noisy,9
0.30736423,0.31235546,0.11259935,0.26768094,Object,9
0.23977149,0.3445556,0.114026405,0.30164656,OutdoorManMade,9
0.2543186,0.35330608,0.12295897,0.26941633,OutdoorNatural,9
0.18654111,0.4283407,0.11299606,0.27212217,Pattern,9
0.29461935,0.35116932,0.11184008,0.24237125,Random,9
0.20793034,0.37054732,0.14218514,0.27933723,Satellite,9
0.27505994,0.32497764,0.09537201,0.30459043,Sketch,9
0.36620176,0.14633474,0.10775752,0.37970603,Social,9
0.30139917,0.017806524,0.009634498,0.67115986,Action,49
0.28445688,0.021755792,0.009825072,0.6839622,Affective,49
0.055776976,0.89664704,0.011663529,0.03591248,Art,49
0.088232905,0.75879323,0.014116985,0.13885684,BlackWhite,49
0.11782119,0.035710275,0.009912058,0.8365565,Cartoon,49
0.026461964,0.9165122,0.010600685,0.046425212,Fractal,49
0.5904831,0.19233201,0.016541779,0.20064314,Indoor,49
0.016846128,0.95422304,0.009631554,0.01929933,Inverted,49
0.20289558,0.7264852,0.016411504,0.054207698,Jumbled,49
0.041182786,0.9070398,0.012119195,0.039658118,LineDrawing,49
0.011629274,0.967654,0.008840494,0.011876223,LowResolution,49
0.017099641,0.95539683,0.009411016,0.018092489,Noisy,49
0.9126502,0.04862314,0.010024227,0.028702322,Object,49
0.048398264,0.6406741,0.014624541,0.29630315,OutdoorManMade,49
0.053615168,0.8761418,0.013627458,0.056615546,OutdoorNatural,49
0.01708853,0.934132,0.0103457915,0.038433664,Pattern,49
0.24648751,0.70827734,0.012704825,0.032530367,Random,49
0.016996486,0.93121654,0.012189173,0.039597806,Satellite,49
0.24430506,0.21701798,0.01287467,0.52580225,Sketch,49
0.8638877,0.009544453,0.008091112,0.11847675,Social,49
